测量里程,中线北坐标X,中线东坐标Y,中线高程H
285244,3806485.759,458861.91,45.683436
285245,3806485.968,458860.9321,45.684426
285246,3806486.177,458859.9542,45.685257
285247,3806486.386,458858.9763,45.686017
285248,3806486.595,458857.9983,45.687008
285249,3806486.804,458857.0203,45.688098
285250,3806487.012,458856.0423,45.689149
285251,3806487.22,458855.0642,45.690579
285252,3806487.429,458854.0862,45.69252
285253,3806487.638,458853.1083,45.69408
285254,3806487.847,458852.1304,45.695241
285255,3806488.056,458851.1525,45.696351
285256,3806488.265,458850.1745,45.697682
285257,3806488.474,458849.1966,45.699012
285258,3806488.683,458848.2187,45.699813
285259,3806488.892,458847.2407,45.700293
285260,3806489.101,458846.2628,45.700474
285261,3806489.31,458845.2849,45.700514
285262,3806489.519,458844.307,45.700905
285263,3806489.728,458843.3291,45.701795
285264,3806489.937,458842.3512,45.703106
285265,3806490.145,458841.3732,45.704106
285266,3806490.354,458840.3952,45.704457
285267,3806490.563,458839.4173,45.704547
285268,3806490.772,458838.4394,45.704648
285269,3806490.981,458837.4614,45.704668
285270,3806491.189,458836.4834,45.705039
285271,3806491.398,458835.5055,45.705799
285272,3806491.607,458834.5276,45.70699
285273,3806491.816,458833.5496,45.70817
285274,3806492.025,458832.5716,45.70944
285275,3806492.234,458831.5938,45.710261
285276,3806492.443,458830.6159,45.710951
285277,3806492.652,458829.638,45.711522
285278,3806492.862,458828.6601,45.712192
285279,3806493.071,458827.6822,45.713103
285280,3806493.279,458826.7042,45.714103
285281,3806493.488,458825.7262,45.715184
285282,3806493.697,458824.7483,45.716274
285283,3806493.906,458823.7704,45.716575
285284,3806494.115,458822.7925,45.716735
285285,3806494.324,458821.8145,45.717306
285286,3806494.533,458820.8366,45.718196
285286.038,3806494.541,458820.7992,45.718248
285287,3806494.742,458819.8586,45.719557
285288,3806494.95,458818.8807,45.721027
285289,3806495.159,458817.9027,45.721988
285290,3806495.368,458816.9247,45.722658
285291,3806495.576,458815.9467,45.723559
285292,3806495.785,458814.9687,45.724709
285293,3806495.994,458813.9908,45.7256
285294,3806496.203,458813.013,45.7261
285295,3806496.412,458812.035,45.726701
285296,3806496.621,458811.0571,45.727461
285297,3806496.83,458810.0791,45.728462
285298,3806497.038,458809.1011,45.729672
285299,3806497.247,458808.1231,45.730983
285300,3806497.455,458807.1451,45.731983
285301,3806497.664,458806.1672,45.732594
285302,3806497.873,458805.1892,45.733184
285303,3806498.082,458804.2113,45.734185
285304,3806498.291,458803.2333,45.735385
285305,3806498.5,458802.2553,45.736276
285306,3806498.708,458801.2773,45.737326
285307,3806498.917,458800.2994,45.738477
285308,3806499.126,458799.3215,45.739657
285309,3806499.335,458798.3436,45.740828
285310,3806499.544,458797.3656,45.741958
285311,3806499.753,458796.3876,45.742849
285312,3806499.962,458795.4097,45.743389
285313,3806500.171,458794.4318,45.74387
285314,3806500.379,458793.4538,45.74463
285315,3806500.588,458792.4758,45.745831
285316,3806500.797,458791.4979,45.747251
285317,3806501.006,458790.52,45.748202
285318,3806501.215,458789.5421,45.748692
285319,3806501.424,458788.5642,45.749333
285320,3806501.633,458787.5862,45.750523
285321,3806501.842,458786.6082,45.751883
285322,3806502.05,458785.6302,45.753344
285323,3806502.259,458784.6523,45.754504
285324,3806502.467,458783.6742,45.755385
285325,3806502.676,458782.6963,45.755925
285326,3806502.885,458781.7183,45.756546
285327,3806503.094,458780.7403,45.757326
285328,3806503.302,458779.7623,45.758627
285329,3806503.511,458778.7844,45.760197
285330,3806503.72,458777.8064,45.761848
285331,3806503.929,458776.8285,45.763258
285332,3806504.138,458775.8505,45.764229
285333,3806504.347,458774.8726,45.765129
285334,3806504.555,458773.8947,45.76606
285335,3806504.764,458772.9167,45.76704
285336,3806504.973,458771.9386,45.767791
285337,3806505.181,458770.9607,45.768811
285338,3806505.39,458769.9827,45.769972
285339,3806505.599,458769.0047,45.770942
285340,3806505.808,458768.0268,45.771883
285341,3806506.016,458767.0488,45.772753
285342,3806506.225,458766.0708,45.773504
285343,3806506.434,458765.0928,45.774194
285344,3806506.642,458764.1148,45.775015
285345,3806506.851,458763.1368,45.776085
285346,3806507.059,458762.1588,45.777326
285347,3806507.268,458761.1809,45.778666
285348,3806507.477,458760.2029,45.780037
285349,3806507.686,458759.225,45.781337
285350,3806507.895,458758.2471,45.782648
285351,3806508.104,458757.2691,45.783738
285352,3806508.313,458756.2912,45.784969
285353,3806508.522,458755.3132,45.785919
285354,3806508.73,458754.3353,45.78669
285355,3806508.939,458753.3573,45.78769
285356,3806509.148,458752.3793,45.788871
285357,3806509.357,458751.4014,45.790331
285358,3806509.566,458750.4234,45.791752
285359,3806509.774,458749.4454,45.792232
285360,3806509.983,458748.4674,45.792333
285361,3806510.191,458747.4894,45.792063
285362,3806510.4,458746.5115,45.791904
285363,3806510.609,458745.5336,45.792904
285364,3806510.818,458744.5556,45.794265
285365,3806511.027,458743.5776,45.795405
285366,3806511.236,458742.5997,45.796065
285367,3806511.444,458741.6217,45.796826
285368,3806511.653,458740.6438,45.797926
285369,3806511.862,458739.6659,45.798857
285370,3806512.071,458738.688,45.799397
285371,3806512.28,458737.7101,45.799898
285372,3806512.489,458736.7321,45.800678
285373,3806512.698,458735.7541,45.801699
285374,3806512.906,458734.7761,45.802769
285375,3806513.115,458733.798,45.80393
285376,3806513.323,458732.8201,45.80515
285377,3806513.532,458731.8422,45.806381
285378,3806513.741,458730.8642,45.807171
285379,3806513.95,458729.8863,45.807762
285380,3806514.159,458728.9084,45.808222
285381,3806514.368,458727.9304,45.809043
285382,3806514.577,458726.9524,45.810223
285383,3806514.785,458725.9744,45.810994
285384,3806514.994,458724.9964,45.811754
285385,3806515.202,458724.0184,45.812875
285386,3806515.411,458723.0404,45.813545
285387,3806515.62,458722.0625,45.813866
285388,3806515.829,458721.0846,45.814456
285389,3806516.038,458720.1066,45.815717
285390,3806516.246,458719.1286,45.817257
285391,3806516.455,458718.1506,45.818428
285392,3806516.664,458717.1726,45.819238
285393,3806516.873,458716.1947,45.819649
285394,3806517.082,458715.2168,45.820229
285395,3806517.291,458714.2389,45.82124
285396,3806517.5,458713.261,45.82236
285397,3806517.709,458712.2831,45.823311
285398,3806517.918,458711.3051,45.823971
285399,3806518.127,458710.3272,45.824462
285400,3806518.335,458709.3492,45.824932
285401,3806518.544,458708.3713,45.825553
285402,3806518.753,458707.3933,45.826433
285403,3806518.962,458706.4153,45.827614
285404,3806519.17,458705.4373,45.828744
285405,3806519.379,458704.4593,45.829555
285406,3806519.587,458703.4812,45.830245
285406.008,3806519.589,458703.4733,45.830249
285407,3806519.795,458702.5032,45.830746
285408,3806520.004,458701.5252,45.831646
285409,3806520.213,458700.5473,45.832927
285410,3806520.422,458699.5694,45.833967
285411,3806520.632,458698.5916,45.834627
285412,3806520.841,458697.6138,45.835338
285413,3806521.05,458696.6358,45.836358
285414,3806521.259,458695.6579,45.837259
285415,3806521.468,458694.6799,45.838109
285416,3806521.677,458693.702,45.83852
285417,3806521.886,458692.7241,45.83892
285418,3806522.095,458691.7462,45.839531
285419,3806522.304,458690.7682,45.840341
285420,3806522.513,458689.7903,45.841162
285421,3806522.721,458688.8124,45.842032
285422,3806522.93,458687.8344,45.842873
285423,3806523.139,458686.8565,45.843563
285424,3806523.348,458685.8785,45.844384
285425,3806523.557,458684.9005,45.845514
285426,3806523.765,458683.9226,45.846675
285427,3806523.974,458682.9447,45.847465
285428,3806524.183,458681.9667,45.848226
285429,3806524.392,458680.9887,45.849346
285430,3806524.601,458680.0107,45.850237
285431,3806524.81,458679.0328,45.850957
285432,3806525.018,458678.0549,45.851478
285433,3806525.227,458677.0769,45.852218
285434,3806525.436,458676.099,45.853039
285435,3806525.645,458675.121,45.854039
285436,3806525.853,458674.143,45.85481
285437,3806526.062,458673.1651,45.85548
285438,3806526.272,458672.1872,45.856101
285439,3806526.481,458671.2093,45.856991
285440,3806526.69,458670.2314,45.858032
285441,3806526.899,458669.2535,45.858892
285442,3806527.108,458668.2756,45.859903
285443,3806527.316,458667.2976,45.860713
285444,3806527.525,458666.3196,45.861344
285445,3806527.734,458665.3417,45.861854
285446,3806527.943,458664.3637,45.862595
285447,3806528.152,458663.3857,45.863375
285448,3806528.361,458662.4078,45.864076
285449,3806528.57,458661.43,45.864746
285450,3806528.779,458660.4521,45.865617
285451,3806528.988,458659.4741,45.866527
285452,3806529.197,458658.4962,45.867348
285453,3806529.406,458657.5183,45.868378
285454,3806529.615,458656.5404,45.869099
285455,3806529.823,458655.5624,45.869939
285456,3806530.032,458654.5845,45.870719
285457,3806530.241,458653.6065,45.87158
285458,3806530.45,458652.6285,45.87263
285459,3806530.659,458651.6505,45.873551
285460,3806530.867,458650.6725,45.874591
285461,3806531.076,458649.6946,45.875502
285462,3806531.285,458648.7166,45.876372
285463,3806531.494,458647.7387,45.877303
285464,3806531.703,458646.7608,45.878433
285465,3806531.911,458645.7828,45.879224
285466,3806532.12,458644.8049,45.879704
285467,3806532.329,458643.8269,45.880405
285468,3806532.538,458642.849,45.881335
285469,3806532.747,458641.8711,45.882366
285470,3806532.956,458640.8931,45.883046
285471,3806533.165,458639.9152,45.883817
285472,3806533.374,458638.9373,45.884557
285473,3806533.582,458637.9592,45.885488
285474,3806533.791,458636.9812,45.886428
285475,3806534,458636.0033,45.886919
285476,3806534.209,458635.0253,45.887549
285477,3806534.417,458634.0473,45.88845
285478,3806534.626,458633.0693,45.88965
285479,3806534.835,458632.0914,45.890631
285480,3806535.043,458631.1134,45.891291
285481,3806535.252,458630.1354,45.891822
285482,3806535.461,458629.1575,45.892492
285483,3806535.67,458628.1795,45.892893
285484,3806535.878,458627.2016,45.893473
285485,3806536.087,458626.2236,45.894544
285486,3806536.296,458625.2456,45.895504
285487,3806536.505,458624.2678,45.896555
285488,3806536.715,458623.29,45.897265
285489,3806536.924,458622.3121,45.897596
285490,3806537.133,458621.3342,45.898226
285491,3806537.342,458620.3562,45.899067
285492,3806537.551,458619.3783,45.899717
285493,3806537.759,458618.4003,45.900558
285494,3806537.968,458617.4223,45.901578
285495,3806538.177,458616.4444,45.902569
285496,3806538.386,458615.4664,45.903319
285497,3806538.594,458614.4884,45.90374
285498,3806538.803,458613.5105,45.90434
285499,3806539.012,458612.5325,45.905191
285500,3806539.221,458611.5546,45.906091
285501,3806539.43,458610.5766,45.906822
285502,3806539.639,458609.5987,45.907312
285503,3806539.848,458608.6208,45.907842
285504,3806540.056,458607.6428,45.908403
285505,3806540.265,458606.6647,45.909083
285506,3806540.473,458605.6867,45.910014
285507,3806540.682,458604.7088,45.911044
285508,3806540.891,458603.7308,45.911875
285509,3806541.099,458602.7528,45.912475
285510,3806541.308,458601.7748,45.912936
285511,3806541.517,458600.7969,45.913536
285512,3806541.726,458599.8189,45.914277
285513,3806541.934,458598.8408,45.915177
285514,3806542.143,458597.8628,45.916158
285515,3806542.351,458596.8848,45.916878
285516,3806542.56,458595.9069,45.917789
285517,3806542.769,458594.929,45.918549
285518,3806542.978,458593.9511,45.91935
285519,3806543.187,458592.9732,45.92024
285520,3806543.396,458591.9953,45.920951
285521,3806543.605,458591.0173,45.921391
285522,3806543.813,458590.0392,45.922232
285522.022,3806543.818,458590.018,45.922256
285523,3806544.022,458589.0612,45.923322
285524,3806544.23,458588.0832,45.924373
285525,3806544.439,458587.1053,45.925003
285526,3806544.648,458586.1273,45.925064
285527,3806544.857,458585.1494,45.925324
285528,3806545.066,458584.1714,45.926175
285529,3806545.275,458583.1935,45.927035
285530,3806545.483,458582.2155,45.927976
285531,3806545.692,458581.2376,45.928726
285532,3806545.901,458580.2597,45.929397
285533,3806546.11,458579.2818,45.929757
285534,3806546.319,458578.3039,45.930228
285535,3806546.528,458577.3259,45.930968
285536,3806546.737,458576.3479,45.931829
285537,3806546.945,458575.3699,45.932589
285538,3806547.154,458574.3919,45.93349
285539,3806547.363,458573.4139,45.93447
285540,3806547.572,458572.436,45.935161
285541,3806547.78,458571.458,45.935871
285542,3806547.989,458570.48,45.936582
285543,3806548.198,458569.5021,45.937542
285544,3806548.407,458568.5242,45.938363
285545,3806548.616,458567.5462,45.939053
285546,3806548.825,458566.5683,45.939684
285547,3806549.034,458565.5904,45.940234
285548,3806549.243,458564.6125,45.941014
285549,3806549.452,458563.6345,45.941975
285550,3806549.661,458562.6566,45.943195
285551,3806549.869,458561.6786,45.944376
285552,3806550.078,458560.7006,45.944996
285553,3806550.287,458559.7227,45.945607
285554,3806550.496,458558.7448,45.946377
285555,3806550.705,458557.7669,45.947138
285556,3806550.914,458556.789,45.947868
285557,3806551.123,458555.811,45.948729
285558,3806551.332,458554.8331,45.949819
285559,3806551.54,458553.8551,45.95075
285559.798,3806551.706,458553.0745,45.951317
285560,3806551.748,458552.877,45.95146
285561,3806551.957,458551.8989,45.952351
285562,3806552.166,458550.921,45.953041
285563,3806552.375,458549.943,45.953872
285564,3806552.583,458548.9651,45.954422
285565,3806552.792,458547.9871,45.955043
285566,3806553.001,458547.0092,45.955773
285567,3806553.209,458546.0311,45.956514
285568,3806553.418,458545.0532,45.957374
285569,3806553.627,458544.0753,45.958235
285570,3806553.836,458543.0973,45.959235
285571,3806554.045,458542.1193,45.960156
285572,3806554.253,458541.1414,45.961056
285573,3806554.462,458540.1634,45.961837
285574,3806554.671,458539.1854,45.962647
285575,3806554.88,458538.2075,45.963538
285576,3806555.089,458537.2296,45.964428
285577,3806555.298,458536.2516,45.964889
285578,3806555.506,458535.2735,45.965289
285579,3806555.714,458534.2954,45.96595
285580,3806555.923,458533.3174,45.96697
285581,3806556.131,458532.3394,45.968261
285582,3806556.339,458531.3613,45.969531
285583,3806556.547,458530.3832,45.969962
285584,3806556.755,458529.4051,45.970212
285585,3806556.964,458528.427,45.970913
285586,3806557.172,458527.449,45.971663
285587,3806557.381,458526.4709,45.972744
285588,3806557.589,458525.4929,45.973864
285589,3806557.797,458524.5147,45.974525
285590,3806558.004,458523.5365,45.975085
285591,3806558.212,458522.5583,45.975366
285592,3806558.42,458521.5801,45.975986
285593,3806558.628,458520.602,45.977116
285594,3806558.835,458519.6238,45.978547
285595,3806559.043,458518.6456,45.979857
285596,3806559.251,458517.6674,45.980998
285597,3806559.458,458516.6891,45.981998
285598,3806559.665,458515.7108,45.982959
285599,3806559.872,458514.7326,45.983749
285600,3806560.08,458513.7543,45.98442
285601,3806560.287,458512.776,45.98522
285602,3806560.494,458511.7976,45.986381
285603,3806560.701,458510.8193,45.987781
285604,3806560.908,458509.841,45.988802
285605,3806561.115,458508.8626,45.989512
285606,3806561.321,458507.8841,45.990183
285607,3806561.528,458506.9057,45.990973
285608,3806561.734,458505.9272,45.991694
285609,3806561.94,458504.9487,45.992484
285610,3806562.146,458503.9702,45.993295
285611,3806562.353,458502.9917,45.993945
285612,3806562.559,458502.0132,45.994556
285613,3806562.765,458501.0346,45.995116
285614,3806562.971,458500.056,45.995807
285615,3806563.176,458499.0774,45.996587
285616,3806563.382,458498.0988,45.997188
285617,3806563.588,458497.1202,45.997848
285618,3806563.793,458496.1415,45.998639
